,behavior,cluster,date,depth,ephys,isiViolations,nSpikes,sessiontype,subject,tetrode,tetrodes,clusterQuality
1965,"[None, None, None, 'band015_am_tuning_curve_20161111i.h5', 'band015_am_tuning_curve_20161111j.h5', None, None, 'band015_bandwidth_am_20161111k.h5']",4,2016-11-11,1100,"['2016-11-11_15-34-00', '2016-11-11_15-37-21', '2016-11-11_15-40-11', '2016-11-11_15-42-49', '2016-11-11_15-53-29', '2016-11-11_15-58-16', '2016-11-11_16-00-45', '2016-11-11_16-03-53']",0.864321608,4976,"['laserPulse', 'laserTrain', 'noisebursts', 'tuningCurve', 'AM', 'laserPulse', 'laserTrain', 'bandwidth']",band015,7,"[1, 2, 4, 5, 6, 7, 8]",0
1966,"[None, None, None, 'band015_am_tuning_curve_20161111i.h5', 'band015_am_tuning_curve_20161111j.h5', None, None, 'band015_bandwidth_am_20161111k.h5']",5,2016-11-11,1100,"['2016-11-11_15-34-00', '2016-11-11_15-37-21', '2016-11-11_15-40-11', '2016-11-11_15-42-49', '2016-11-11_15-53-29', '2016-11-11_15-58-16', '2016-11-11_16-00-45', '2016-11-11_16-03-53']",0.3010752688,2326,"['laserPulse', 'laserTrain', 'noisebursts', 'tuningCurve', 'AM', 'laserPulse', 'laserTrain', 'bandwidth']",band015,7,"[1, 2, 4, 5, 6, 7, 8]",0
1968,"[None, None, None, 'band015_am_tuning_curve_20161111i.h5', 'band015_am_tuning_curve_20161111j.h5', None, None, 'band015_bandwidth_am_20161111k.h5']",1,2016-11-11,1100,"['2016-11-11_15-34-00', '2016-11-11_15-37-21', '2016-11-11_15-40-11', '2016-11-11_15-42-49', '2016-11-11_15-53-29', '2016-11-11_15-58-16', '2016-11-11_16-00-45', '2016-11-11_16-03-53']",0.0,43,"['laserPulse', 'laserTrain', 'noisebursts', 'tuningCurve', 'AM', 'laserPulse', 'laserTrain', 'bandwidth']",band015,8,"[1, 2, 4, 5, 6, 7, 8]",0
1970,"[None, None, None, 'band015_am_tuning_curve_20161111i.h5', 'band015_am_tuning_curve_20161111j.h5', None, None, 'band015_bandwidth_am_20161111k.h5']",3,2016-11-11,1100,"['2016-11-11_15-34-00', '2016-11-11_15-37-21', '2016-11-11_15-40-11', '2016-11-11_15-42-49', '2016-11-11_15-53-29', '2016-11-11_15-58-16', '2016-11-11_16-00-45', '2016-11-11_16-03-53']",1.959353245,17813,"['laserPulse', 'laserTrain', 'noisebursts', 'tuningCurve', 'AM', 'laserPulse', 'laserTrain', 'bandwidth']",band015,8,"[1, 2, 4, 5, 6, 7, 8]",0
1971,"[None, None, None, 'band015_am_tuning_curve_20161111i.h5', 'band015_am_tuning_curve_20161111j.h5', None, None, 'band015_bandwidth_am_20161111k.h5']",4,2016-11-11,1100,"['2016-11-11_15-34-00', '2016-11-11_15-37-21', '2016-11-11_15-40-11', '2016-11-11_15-42-49', '2016-11-11_15-53-29', '2016-11-11_15-58-16', '2016-11-11_16-00-45', '2016-11-11_16-03-53']",0.9398496241,8513,"['laserPulse', 'laserTrain', 'noisebursts', 'tuningCurve', 'AM', 'laserPulse', 'laserTrain', 'bandwidth']",band015,8,"[1, 2, 4, 5, 6, 7, 8]",2
1972,"[None, None, None, 'band015_am_tuning_curve_20161111i.h5', 'band015_am_tuning_curve_20161111j.h5', None, None, 'band015_bandwidth_am_20161111k.h5']",5,2016-11-11,1100,"['2016-11-11_15-34-00', '2016-11-11_15-37-21', '2016-11-11_15-40-11', '2016-11-11_15-42-49', '2016-11-11_15-53-29', '2016-11-11_15-58-16', '2016-11-11_16-00-45', '2016-11-11_16-03-53']",1.7514180516,10050,"['laserPulse', 'laserTrain', 'noisebursts', 'tuningCurve', 'AM', 'laserPulse', 'laserTrain', 'bandwidth']",band015,8,"[1, 2, 4, 5, 6, 7, 8]",0
1973,"[None, None, None, 'band015_am_tuning_curve_20161111i.h5', 'band015_am_tuning_curve_20161111j.h5', None, None, 'band015_bandwidth_am_20161111k.h5']",6,2016-11-11,1100,"['2016-11-11_15-34-00', '2016-11-11_15-37-21', '2016-11-11_15-40-11', '2016-11-11_15-42-49', '2016-11-11_15-53-29', '2016-11-11_15-58-16', '2016-11-11_16-00-45', '2016-11-11_16-03-53']",1.3480392157,10609,"['laserPulse', 'laserTrain', 'noisebursts', 'tuningCurve', 'AM', 'laserPulse', 'laserTrain', 'bandwidth']",band015,8,"[1, 2, 4, 5, 6, 7, 8]",2
1975,"[None, None, 'band015_am_tuning_curve_20161112a.h5', 'band015_am_tuning_curve_20161112b.h5', None, None, 'band015_bandwidth_am_20161112c.h5']",2,2016-11-12,950,"['2016-11-12_10-57-51', '2016-11-12_10-59-57', '2016-11-12_11-03-27', '2016-11-12_11-14-05', '2016-11-12_11-19-15', '2016-11-12_11-21-33', '2016-11-12_11-23-40']",1.3076923077,2601,"['noisebursts', 'laserPulse', 'tuningCurve', 'AM', 'laserPulse', 'laserTrain', 'bandwidth']",band015,2,"[2, 4, 6, 8]",2
1977,"[None, None, 'band015_am_tuning_curve_20161112a.h5', 'band015_am_tuning_curve_20161112b.h5', None, None, 'band015_bandwidth_am_20161112c.h5']",4,2016-11-12,950,"['2016-11-12_10-57-51', '2016-11-12_10-59-57', '2016-11-12_11-03-27', '2016-11-12_11-14-05', '2016-11-12_11-19-15', '2016-11-12_11-21-33', '2016-11-12_11-23-40']",0.6822057987,1760,"['noisebursts', 'laserPulse', 'tuningCurve', 'AM', 'laserPulse', 'laserTrain', 'bandwidth']",band015,2,"[2, 4, 6, 8]",2
1979,"[None, None, 'band015_am_tuning_curve_20161112a.h5', 'band015_am_tuning_curve_20161112b.h5', None, None, 'band015_bandwidth_am_20161112c.h5']",1,2016-11-12,950,"['2016-11-12_10-57-51', '2016-11-12_10-59-57', '2016-11-12_11-03-27', '2016-11-12_11-14-05', '2016-11-12_11-19-15', '2016-11-12_11-21-33', '2016-11-12_11-23-40']",0.0,7,"['noisebursts', 'laserPulse', 'tuningCurve', 'AM', 'laserPulse', 'laserTrain', 'bandwidth']",band015,4,"[2, 4, 6, 8]",0
1980,"[None, None, 'band015_am_tuning_curve_20161112a.h5', 'band015_am_tuning_curve_20161112b.h5', None, None, 'band015_bandwidth_am_20161112c.h5']",2,2016-11-12,950,"['2016-11-12_10-57-51', '2016-11-12_10-59-57', '2016-11-12_11-03-27', '2016-11-12_11-14-05', '2016-11-12_11-19-15', '2016-11-12_11-21-33', '2016-11-12_11-23-40']",0.1692047377,592,"['noisebursts', 'laserPulse', 'tuningCurve', 'AM', 'laserPulse', 'laserTrain', 'bandwidth']",band015,4,"[2, 4, 6, 8]",0
1981,"[None, None, 'band015_am_tuning_curve_20161112a.h5', 'band015_am_tuning_curve_20161112b.h5', None, None, 'band015_bandwidth_am_20161112c.h5']",3,2016-11-12,950,"['2016-11-12_10-57-51', '2016-11-12_10-59-57', '2016-11-12_11-03-27', '2016-11-12_11-14-05', '2016-11-12_11-19-15', '2016-11-12_11-21-33', '2016-11-12_11-23-40']",0.5302226935,3773,"['noisebursts', 'laserPulse', 'tuningCurve', 'AM', 'laserPulse', 'laserTrain', 'bandwidth']",band015,4,"[2, 4, 6, 8]",2
1982,"[None, None, 'band015_am_tuning_curve_20161112a.h5', 'band015_am_tuning_curve_20161112b.h5', None, None, 'band015_bandwidth_am_20161112c.h5']",4,2016-11-12,950,"['2016-11-12_10-57-51', '2016-11-12_10-59-57', '2016-11-12_11-03-27', '2016-11-12_11-14-05', '2016-11-12_11-19-15', '2016-11-12_11-21-33', '2016-11-12_11-23-40']",0.3062787136,654,"['noisebursts', 'laserPulse', 'tuningCurve', 'AM', 'laserPulse', 'laserTrain', 'bandwidth']",band015,4,"[2, 4, 6, 8]",0
1983,"[None, None, 'band015_am_tuning_curve_20161112a.h5', 'band015_am_tuning_curve_20161112b.h5', None, None, 'band015_bandwidth_am_20161112c.h5']",5,2016-11-12,950,"['2016-11-12_10-57-51', '2016-11-12_10-59-57', '2016-11-12_11-03-27', '2016-11-12_11-14-05', '2016-11-12_11-19-15', '2016-11-12_11-21-33', '2016-11-12_11-23-40']",0.0,951,"['noisebursts', 'laserPulse', 'tuningCurve', 'AM', 'laserPulse', 'laserTrain', 'bandwidth']",band015,4,"[2, 4, 6, 8]",1
1984,"[None, None, 'band015_am_tuning_curve_20161112a.h5', 'band015_am_tuning_curve_20161112b.h5', None, None, 'band015_bandwidth_am_20161112c.h5']",6,2016-11-12,950,"['2016-11-12_10-57-51', '2016-11-12_10-59-57', '2016-11-12_11-03-27', '2016-11-12_11-14-05', '2016-11-12_11-19-15', '2016-11-12_11-21-33', '2016-11-12_11-23-40']",0.2911208151,688,"['noisebursts', 'laserPulse', 'tuningCurve', 'AM', 'laserPulse', 'laserTrain', 'bandwidth']",band015,4,"[2, 4, 6, 8]",0
1985,"[None, None, 'band015_am_tuning_curve_20161112a.h5', 'band015_am_tuning_curve_20161112b.h5', None, None, 'band015_bandwidth_am_20161112c.h5']",1,2016-11-12,950,"['2016-11-12_10-57-51', '2016-11-12_10-59-57', '2016-11-12_11-03-27', '2016-11-12_11-14-05', '2016-11-12_11-19-15', '2016-11-12_11-21-33', '2016-11-12_11-23-40']",0.0,12,"['noisebursts', 'laserPulse', 'tuningCurve', 'AM', 'laserPulse', 'laserTrain', 'bandwidth']",band015,6,"[2, 4, 6, 8]",0
1986,"[None, None, 'band015_am_tuning_curve_20161112a.h5', 'band015_am_tuning_curve_20161112b.h5', None, None, 'band015_bandwidth_am_20161112c.h5']",2,2016-11-12,950,"['2016-11-12_10-57-51', '2016-11-12_10-59-57', '2016-11-12_11-03-27', '2016-11-12_11-14-05', '2016-11-12_11-19-15', '2016-11-12_11-21-33', '2016-11-12_11-23-40']",0.9017132552,2219,"['noisebursts', 'laserPulse', 'tuningCurve', 'AM', 'laserPulse', 'laserTrain', 'bandwidth']",band015,6,"[2, 4, 6, 8]",0
1988,"[None, None, 'band015_am_tuning_curve_20161112a.h5', 'band015_am_tuning_curve_20161112b.h5', None, None, 'band015_bandwidth_am_20161112c.h5']",4,2016-11-12,950,"['2016-11-12_10-57-51', '2016-11-12_10-59-57', '2016-11-12_11-03-27', '2016-11-12_11-14-05', '2016-11-12_11-19-15', '2016-11-12_11-21-33', '2016-11-12_11-23-40']",0.5944517834,1515,"['noisebursts', 'laserPulse', 'tuningCurve', 'AM', 'laserPulse', 'laserTrain', 'bandwidth']",band015,6,"[2, 4, 6, 8]",0
1989,"[None, None, 'band015_am_tuning_curve_20161112a.h5', 'band015_am_tuning_curve_20161112b.h5', None, None, 'band015_bandwidth_am_20161112c.h5']",5,2016-11-12,950,"['2016-11-12_10-57-51', '2016-11-12_10-59-57', '2016-11-12_11-03-27', '2016-11-12_11-14-05', '2016-11-12_11-19-15', '2016-11-12_11-21-33', '2016-11-12_11-23-40']",1.4858171995,2222,"['noisebursts', 'laserPulse', 'tuningCurve', 'AM', 'laserPulse', 'laserTrain', 'bandwidth']",band015,6,"[2, 4, 6, 8]",0
1990,"[None, None, 'band015_am_tuning_curve_20161112a.h5', 'band015_am_tuning_curve_20161112b.h5', None, None, 'band015_bandwidth_am_20161112c.h5']",6,2016-11-12,950,"['2016-11-12_10-57-51', '2016-11-12_10-59-57', '2016-11-12_11-03-27', '2016-11-12_11-14-05', '2016-11-12_11-19-15', '2016-11-12_11-21-33', '2016-11-12_11-23-40']",0.4056795132,987,"['noisebursts', 'laserPulse', 'tuningCurve', 'AM', 'laserPulse', 'laserTrain', 'bandwidth']",band015,6,"[2, 4, 6, 8]",0
1991,"[None, None, 'band015_am_tuning_curve_20161112a.h5', 'band015_am_tuning_curve_20161112b.h5', None, None, 'band015_bandwidth_am_20161112c.h5']",1,2016-11-12,950,"['2016-11-12_10-57-51', '2016-11-12_10-59-57', '2016-11-12_11-03-27', '2016-11-12_11-14-05', '2016-11-12_11-19-15', '2016-11-12_11-21-33', '2016-11-12_11-23-40']",0.0,40,"['noisebursts', 'laserPulse', 'tuningCurve', 'AM', 'laserPulse', 'laserTrain', 'bandwidth']",band015,8,"[2, 4, 6, 8]",0
1992,"[None, None, 'band015_am_tuning_curve_20161112a.h5', 'band015_am_tuning_curve_20161112b.h5', None, None, 'band015_bandwidth_am_20161112c.h5']",2,2016-11-12,950,"['2016-11-12_10-57-51', '2016-11-12_10-59-57', '2016-11-12_11-03-27', '2016-11-12_11-14-05', '2016-11-12_11-19-15', '2016-11-12_11-21-33', '2016-11-12_11-23-40']",0.9575923393,732,"['noisebursts', 'laserPulse', 'tuningCurve', 'AM', 'laserPulse', 'laserTrain', 'bandwidth']",band015,8,"[2, 4, 6, 8]",0
1993,"[None, None, 'band015_am_tuning_curve_20161112a.h5', 'band015_am_tuning_curve_20161112b.h5', None, None, 'band015_bandwidth_am_20161112c.h5']",3,2016-11-12,950,"['2016-11-12_10-57-51', '2016-11-12_10-59-57', '2016-11-12_11-03-27', '2016-11-12_11-14-05', '2016-11-12_11-19-15', '2016-11-12_11-21-33', '2016-11-12_11-23-40']",0.3126954346,1600,"['noisebursts', 'laserPulse', 'tuningCurve', 'AM', 'laserPulse', 'laserTrain', 'bandwidth']",band015,8,"[2, 4, 6, 8]",0
1994,"[None, None, 'band015_am_tuning_curve_20161112a.h5', 'band015_am_tuning_curve_20161112b.h5', None, None, 'band015_bandwidth_am_20161112c.h5']",4,2016-11-12,950,"['2016-11-12_10-57-51', '2016-11-12_10-59-57', '2016-11-12_11-03-27', '2016-11-12_11-14-05', '2016-11-12_11-19-15', '2016-11-12_11-21-33', '2016-11-12_11-23-40']",0.2409638554,1246,"['noisebursts', 'laserPulse', 'tuningCurve', 'AM', 'laserPulse', 'laserTrain', 'bandwidth']",band015,8,"[2, 4, 6, 8]",0
1995,"[None, None, 'band015_am_tuning_curve_20161112a.h5', 'band015_am_tuning_curve_20161112b.h5', None, None, 'band015_bandwidth_am_20161112c.h5']",5,2016-11-12,950,"['2016-11-12_10-57-51', '2016-11-12_10-59-57', '2016-11-12_11-03-27', '2016-11-12_11-14-05', '2016-11-12_11-19-15', '2016-11-12_11-21-33', '2016-11-12_11-23-40']",0.3376477209,5332,"['noisebursts', 'laserPulse', 'tuningCurve', 'AM', 'laserPulse', 'laserTrain', 'bandwidth']",band015,8,"[2, 4, 6, 8]",2
1997,"[None, None, 'band015_am_tuning_curve_20161112d.h5', 'band015_am_tuning_curve_20161112e.h5', None, None, 'band015_bandwidth_am_20161112f.h5']",1,2016-11-12,1000,"['2016-11-12_11-50-46', '2016-11-12_11-53-01', '2016-11-12_11-56-50', '2016-11-12_12-12-40', '2016-11-12_12-19-00', '2016-11-12_12-21-23', '2016-11-12_12-23-23']",0.0,10,"['noisebursts', 'laserPulse', 'tuningCurve', 'AM', 'laserPulse', 'laserTrain', 'bandwidth']",band015,1,"[1, 2, 4, 6, 7, 8]",0
1998,"[None, None, 'band015_am_tuning_curve_20161112d.h5', 'band015_am_tuning_curve_20161112e.h5', None, None, 'band015_bandwidth_am_20161112f.h5']",2,2016-11-12,1000,"['2016-11-12_11-50-46', '2016-11-12_11-53-01', '2016-11-12_11-56-50', '2016-11-12_12-12-40', '2016-11-12_12-19-00', '2016-11-12_12-21-23', '2016-11-12_12-23-23']",0.5839416058,686,"['noisebursts', 'laserPulse', 'tuningCurve', 'AM', 'laserPulse', 'laserTrain', 'bandwidth']",band015,1,"[1, 2, 4, 6, 7, 8]",0
1999,"[None, None, 'band015_am_tuning_curve_20161112d.h5', 'band015_am_tuning_curve_20161112e.h5', None, None, 'band015_bandwidth_am_20161112f.h5']",3,2016-11-12,1000,"['2016-11-12_11-50-46', '2016-11-12_11-53-01', '2016-11-12_11-56-50', '2016-11-12_12-12-40', '2016-11-12_12-19-00', '2016-11-12_12-21-23', '2016-11-12_12-23-23']",1.0615711253,472,"['noisebursts', 'laserPulse', 'tuningCurve', 'AM', 'laserPulse', 'laserTrain', 'bandwidth']",band015,1,"[1, 2, 4, 6, 7, 8]",0
2000,"[None, None, 'band015_am_tuning_curve_20161112d.h5', 'band015_am_tuning_curve_20161112e.h5', None, None, 'band015_bandwidth_am_20161112f.h5']",1,2016-11-12,1000,"['2016-11-12_11-50-46', '2016-11-12_11-53-01', '2016-11-12_11-56-50', '2016-11-12_12-12-40', '2016-11-12_12-19-00', '2016-11-12_12-21-23', '2016-11-12_12-23-23']",0.0,3,"['noisebursts', 'laserPulse', 'tuningCurve', 'AM', 'laserPulse', 'laserTrain', 'bandwidth']",band015,2,"[1, 2, 4, 6, 7, 8]",0
2001,"[None, None, 'band015_am_tuning_curve_20161112d.h5', 'band015_am_tuning_curve_20161112e.h5', None, None, 'band015_bandwidth_am_20161112f.h5']",2,2016-11-12,1000,"['2016-11-12_11-50-46', '2016-11-12_11-53-01', '2016-11-12_11-56-50', '2016-11-12_12-12-40', '2016-11-12_12-19-00', '2016-11-12_12-21-23', '2016-11-12_12-23-23']",0.5785627284,3285,"['noisebursts', 'laserPulse', 'tuningCurve', 'AM', 'laserPulse', 'laserTrain', 'bandwidth']",band015,2,"[1, 2, 4, 6, 7, 8]",0
2004,"[None, None, 'band015_am_tuning_curve_20161112d.h5', 'band015_am_tuning_curve_20161112e.h5', None, None, 'band015_bandwidth_am_20161112f.h5']",5,2016-11-12,1000,"['2016-11-12_11-50-46', '2016-11-12_11-53-01', '2016-11-12_11-56-50', '2016-11-12_12-12-40', '2016-11-12_12-19-00', '2016-11-12_12-21-23', '2016-11-12_12-23-23']",0.0,5494,"['noisebursts', 'laserPulse', 'tuningCurve', 'AM', 'laserPulse', 'laserTrain', 'bandwidth']",band015,2,"[1, 2, 4, 6, 7, 8]",1
2005,"[None, None, 'band015_am_tuning_curve_20161112d.h5', 'band015_am_tuning_curve_20161112e.h5', None, None, 'band015_bandwidth_am_20161112f.h5']",6,2016-11-12,1000,"['2016-11-12_11-50-46', '2016-11-12_11-53-01', '2016-11-12_11-56-50', '2016-11-12_12-12-40', '2016-11-12_12-19-00', '2016-11-12_12-21-23', '2016-11-12_12-23-23']",0.6415396953,1248,"['noisebursts', 'laserPulse', 'tuningCurve', 'AM', 'laserPulse', 'laserTrain', 'bandwidth']",band015,2,"[1, 2, 4, 6, 7, 8]",1
2006,"[None, None, 'band015_am_tuning_curve_20161112d.h5', 'band015_am_tuning_curve_20161112e.h5', None, None, 'band015_bandwidth_am_20161112f.h5']",1,2016-11-12,1000,"['2016-11-12_11-50-46', '2016-11-12_11-53-01', '2016-11-12_11-56-50', '2016-11-12_12-12-40', '2016-11-12_12-19-00', '2016-11-12_12-21-23', '2016-11-12_12-23-23']",0.0,3,"['noisebursts', 'laserPulse', 'tuningCurve', 'AM', 'laserPulse', 'laserTrain', 'bandwidth']",band015,4,"[1, 2, 4, 6, 7, 8]",0
2007,"[None, None, 'band015_am_tuning_curve_20161112d.h5', 'band015_am_tuning_curve_20161112e.h5', None, None, 'band015_bandwidth_am_20161112f.h5']",2,2016-11-12,1000,"['2016-11-12_11-50-46', '2016-11-12_11-53-01', '2016-11-12_11-56-50', '2016-11-12_12-12-40', '2016-11-12_12-19-00', '2016-11-12_12-21-23', '2016-11-12_12-23-23']",0.0,616,"['noisebursts', 'laserPulse', 'tuningCurve', 'AM', 'laserPulse', 'laserTrain', 'bandwidth']",band015,4,"[1, 2, 4, 6, 7, 8]",0
2008,"[None, None, 'band015_am_tuning_curve_20161112d.h5', 'band015_am_tuning_curve_20161112e.h5', None, None, 'band015_bandwidth_am_20161112f.h5']",3,2016-11-12,1000,"['2016-11-12_11-50-46', '2016-11-12_11-53-01', '2016-11-12_11-56-50', '2016-11-12_12-12-40', '2016-11-12_12-19-00', '2016-11-12_12-21-23', '2016-11-12_12-23-23']",0.0,473,"['noisebursts', 'laserPulse', 'tuningCurve', 'AM', 'laserPulse', 'laserTrain', 'bandwidth']",band015,4,"[1, 2, 4, 6, 7, 8]",0
2009,"[None, None, 'band015_am_tuning_curve_20161112d.h5', 'band015_am_tuning_curve_20161112e.h5', None, None, 'band015_bandwidth_am_20161112f.h5']",4,2016-11-12,1000,"['2016-11-12_11-50-46', '2016-11-12_11-53-01', '2016-11-12_11-56-50', '2016-11-12_12-12-40', '2016-11-12_12-19-00', '2016-11-12_12-21-23', '2016-11-12_12-23-23']",0.0,1181,"['noisebursts', 'laserPulse', 'tuningCurve', 'AM', 'laserPulse', 'laserTrain', 'bandwidth']",band015,4,"[1, 2, 4, 6, 7, 8]",2
2010,"[None, None, 'band015_am_tuning_curve_20161112d.h5', 'band015_am_tuning_curve_20161112e.h5', None, None, 'band015_bandwidth_am_20161112f.h5']",5,2016-11-12,1000,"['2016-11-12_11-50-46', '2016-11-12_11-53-01', '2016-11-12_11-56-50', '2016-11-12_12-12-40', '2016-11-12_12-19-00', '2016-11-12_12-21-23', '2016-11-12_12-23-23']",0.1647446458,608,"['noisebursts', 'laserPulse', 'tuningCurve', 'AM', 'laserPulse', 'laserTrain', 'bandwidth']",band015,4,"[1, 2, 4, 6, 7, 8]",0
2011,"[None, None, 'band015_am_tuning_curve_20161112d.h5', 'band015_am_tuning_curve_20161112e.h5', None, None, 'band015_bandwidth_am_20161112f.h5']",1,2016-11-12,1000,"['2016-11-12_11-50-46', '2016-11-12_11-53-01', '2016-11-12_11-56-50', '2016-11-12_12-12-40', '2016-11-12_12-19-00', '2016-11-12_12-21-23', '2016-11-12_12-23-23']",0.0,16,"['noisebursts', 'laserPulse', 'tuningCurve', 'AM', 'laserPulse', 'laserTrain', 'bandwidth']",band015,6,"[1, 2, 4, 6, 7, 8]",0
2012,"[None, None, 'band015_am_tuning_curve_20161112d.h5', 'band015_am_tuning_curve_20161112e.h5', None, None, 'band015_bandwidth_am_20161112f.h5']",2,2016-11-12,1000,"['2016-11-12_11-50-46', '2016-11-12_11-53-01', '2016-11-12_11-56-50', '2016-11-12_12-12-40', '2016-11-12_12-19-00', '2016-11-12_12-21-23', '2016-11-12_12-23-23']",0.496031746,2017,"['noisebursts', 'laserPulse', 'tuningCurve', 'AM', 'laserPulse', 'laserTrain', 'bandwidth']",band015,6,"[1, 2, 4, 6, 7, 8]",0
2013,"[None, None, 'band015_am_tuning_curve_20161112d.h5', 'band015_am_tuning_curve_20161112e.h5', None, None, 'band015_bandwidth_am_20161112f.h5']",3,2016-11-12,1000,"['2016-11-12_11-50-46', '2016-11-12_11-53-01', '2016-11-12_11-56-50', '2016-11-12_12-12-40', '2016-11-12_12-19-00', '2016-11-12_12-21-23', '2016-11-12_12-23-23']",1.2094207511,1572,"['noisebursts', 'laserPulse', 'tuningCurve', 'AM', 'laserPulse', 'laserTrain', 'bandwidth']",band015,6,"[1, 2, 4, 6, 7, 8]",0
2014,"[None, None, 'band015_am_tuning_curve_20161112d.h5', 'band015_am_tuning_curve_20161112e.h5', None, None, 'band015_bandwidth_am_20161112f.h5']",4,2016-11-12,1000,"['2016-11-12_11-50-46', '2016-11-12_11-53-01', '2016-11-12_11-56-50', '2016-11-12_12-12-40', '2016-11-12_12-19-00', '2016-11-12_12-21-23', '2016-11-12_12-23-23']",1.3024602026,1383,"['noisebursts', 'laserPulse', 'tuningCurve', 'AM', 'laserPulse', 'laserTrain', 'bandwidth']",band015,6,"[1, 2, 4, 6, 7, 8]",0
2015,"[None, None, 'band015_am_tuning_curve_20161112d.h5', 'band015_am_tuning_curve_20161112e.h5', None, None, 'band015_bandwidth_am_20161112f.h5']",5,2016-11-12,1000,"['2016-11-12_11-50-46', '2016-11-12_11-53-01', '2016-11-12_11-56-50', '2016-11-12_12-12-40', '2016-11-12_12-19-00', '2016-11-12_12-21-23', '2016-11-12_12-23-23']",0.3296703297,911,"['noisebursts', 'laserPulse', 'tuningCurve', 'AM', 'laserPulse', 'laserTrain', 'bandwidth']",band015,6,"[1, 2, 4, 6, 7, 8]",0
2016,"[None, None, 'band015_am_tuning_curve_20161112d.h5', 'band015_am_tuning_curve_20161112e.h5', None, None, 'band015_bandwidth_am_20161112f.h5']",1,2016-11-12,1000,"['2016-11-12_11-50-46', '2016-11-12_11-53-01', '2016-11-12_11-56-50', '2016-11-12_12-12-40', '2016-11-12_12-19-00', '2016-11-12_12-21-23', '2016-11-12_12-23-23']",0.0,6,"['noisebursts', 'laserPulse', 'tuningCurve', 'AM', 'laserPulse', 'laserTrain', 'bandwidth']",band015,7,"[1, 2, 4, 6, 7, 8]",0
2017,"[None, None, 'band015_am_tuning_curve_20161112d.h5', 'band015_am_tuning_curve_20161112e.h5', None, None, 'band015_bandwidth_am_20161112f.h5']",2,2016-11-12,1000,"['2016-11-12_11-50-46', '2016-11-12_11-53-01', '2016-11-12_11-56-50', '2016-11-12_12-12-40', '2016-11-12_12-19-00', '2016-11-12_12-21-23', '2016-11-12_12-23-23']",0.0,223,"['noisebursts', 'laserPulse', 'tuningCurve', 'AM', 'laserPulse', 'laserTrain', 'bandwidth']",band015,7,"[1, 2, 4, 6, 7, 8]",1
2018,"[None, None, 'band015_am_tuning_curve_20161112d.h5', 'band015_am_tuning_curve_20161112e.h5', None, None, 'band015_bandwidth_am_20161112f.h5']",3,2016-11-12,1000,"['2016-11-12_11-50-46', '2016-11-12_11-53-01', '2016-11-12_11-56-50', '2016-11-12_12-12-40', '2016-11-12_12-19-00', '2016-11-12_12-21-23', '2016-11-12_12-23-23']",0.6134969325,164,"['noisebursts', 'laserPulse', 'tuningCurve', 'AM', 'laserPulse', 'laserTrain', 'bandwidth']",band015,7,"[1, 2, 4, 6, 7, 8]",0
2019,"[None, None, 'band015_am_tuning_curve_20161112d.h5', 'band015_am_tuning_curve_20161112e.h5', None, None, 'band015_bandwidth_am_20161112f.h5']",1,2016-11-12,1000,"['2016-11-12_11-50-46', '2016-11-12_11-53-01', '2016-11-12_11-56-50', '2016-11-12_12-12-40', '2016-11-12_12-19-00', '2016-11-12_12-21-23', '2016-11-12_12-23-23']",0.0,136,"['noisebursts', 'laserPulse', 'tuningCurve', 'AM', 'laserPulse', 'laserTrain', 'bandwidth']",band015,8,"[1, 2, 4, 6, 7, 8]",0
