,behavior,brainarea,cluster,date,depth,ephys,info,isiViolations,nSpikes,sessiontype,subject,tetrode
49,"[None, 'band023_am_tuning_curve_20170320j.h5', 'band023_am_tuning_curve_20170320k.h5', 'band023_bandwidth_am_20170320l.h5', 'band023_bandwidth_am_20170320m.h5', 'band023_am_tuning_curve_20170320n.h5']",right_thalamus,5.0,2017-03-20,3510.0,"['2017-03-20_11-58-58', '2017-03-20_12-02-09', '2017-03-20_12-14-19', '2017-03-20_12-31-05', '2017-03-20_12-50-19', '2017-03-20_13-09-42']",anteriorDiI,0.31708749266,25546.0,"['noisebursts', 'tuningCurve', 'AM', 'bandwidth', 'bandwidth', 'noiseAmps']",band023,1.0
50,"[None, 'band023_am_tuning_curve_20170320j.h5', 'band023_am_tuning_curve_20170320k.h5', 'band023_bandwidth_am_20170320l.h5', 'band023_bandwidth_am_20170320m.h5', 'band023_am_tuning_curve_20170320n.h5']",right_thalamus,6.0,2017-03-20,3510.0,"['2017-03-20_11-58-58', '2017-03-20_12-02-09', '2017-03-20_12-14-19', '2017-03-20_12-31-05', '2017-03-20_12-50-19', '2017-03-20_13-09-42']",anteriorDiI,0.200575564664,11468.0,"['noisebursts', 'tuningCurve', 'AM', 'bandwidth', 'bandwidth', 'noiseAmps']",band023,1.0
51,"[None, 'band023_am_tuning_curve_20170320j.h5', 'band023_am_tuning_curve_20170320k.h5', 'band023_bandwidth_am_20170320l.h5', 'band023_bandwidth_am_20170320m.h5', 'band023_am_tuning_curve_20170320n.h5']",right_thalamus,1.0,2017-03-20,3510.0,"['2017-03-20_11-58-58', '2017-03-20_12-02-09', '2017-03-20_12-14-19', '2017-03-20_12-31-05', '2017-03-20_12-50-19', '2017-03-20_13-09-42']",anteriorDiI,1.90476190476,106.0,"['noisebursts', 'tuningCurve', 'AM', 'bandwidth', 'bandwidth', 'noiseAmps']",band023,2.0
52,"[None, 'band023_am_tuning_curve_20170320j.h5', 'band023_am_tuning_curve_20170320k.h5', 'band023_bandwidth_am_20170320l.h5', 'band023_bandwidth_am_20170320m.h5', 'band023_am_tuning_curve_20170320n.h5']",right_thalamus,2.0,2017-03-20,3510.0,"['2017-03-20_11-58-58', '2017-03-20_12-02-09', '2017-03-20_12-14-19', '2017-03-20_12-31-05', '2017-03-20_12-50-19', '2017-03-20_13-09-42']",anteriorDiI,5.09157312423,93096.0,"['noisebursts', 'tuningCurve', 'AM', 'bandwidth', 'bandwidth', 'noiseAmps']",band023,2.0
53,"[None, 'band023_am_tuning_curve_20170320j.h5', 'band023_am_tuning_curve_20170320k.h5', 'band023_bandwidth_am_20170320l.h5', 'band023_bandwidth_am_20170320m.h5', 'band023_am_tuning_curve_20170320n.h5']",right_thalamus,3.0,2017-03-20,3510.0,"['2017-03-20_11-58-58', '2017-03-20_12-02-09', '2017-03-20_12-14-19', '2017-03-20_12-31-05', '2017-03-20_12-50-19', '2017-03-20_13-09-42']",anteriorDiI,2.63915868444,59717.0,"['noisebursts', 'tuningCurve', 'AM', 'bandwidth', 'bandwidth', 'noiseAmps']",band023,2.0
54,"[None, 'band023_am_tuning_curve_20170320j.h5', 'band023_am_tuning_curve_20170320k.h5', 'band023_bandwidth_am_20170320l.h5', 'band023_bandwidth_am_20170320m.h5', 'band023_am_tuning_curve_20170320n.h5']",right_thalamus,4.0,2017-03-20,3510.0,"['2017-03-20_11-58-58', '2017-03-20_12-02-09', '2017-03-20_12-14-19', '2017-03-20_12-31-05', '2017-03-20_12-50-19', '2017-03-20_13-09-42']",anteriorDiI,11.5264856296,52992.0,"['noisebursts', 'tuningCurve', 'AM', 'bandwidth', 'bandwidth', 'noiseAmps']",band023,2.0
55,"[None, 'band023_am_tuning_curve_20170320j.h5', 'band023_am_tuning_curve_20170320k.h5', 'band023_bandwidth_am_20170320l.h5', 'band023_bandwidth_am_20170320m.h5', 'band023_am_tuning_curve_20170320n.h5']",right_thalamus,5.0,2017-03-20,3510.0,"['2017-03-20_11-58-58', '2017-03-20_12-02-09', '2017-03-20_12-14-19', '2017-03-20_12-31-05', '2017-03-20_12-50-19', '2017-03-20_13-09-42']",anteriorDiI,2.92218528639,57458.0,"['noisebursts', 'tuningCurve', 'AM', 'bandwidth', 'bandwidth', 'noiseAmps']",band023,2.0
56,"[None, 'band023_am_tuning_curve_20170320j.h5', 'band023_am_tuning_curve_20170320k.h5', 'band023_bandwidth_am_20170320l.h5', 'band023_bandwidth_am_20170320m.h5', 'band023_am_tuning_curve_20170320n.h5']",right_thalamus,6.0,2017-03-20,3510.0,"['2017-03-20_11-58-58', '2017-03-20_12-02-09', '2017-03-20_12-14-19', '2017-03-20_12-31-05', '2017-03-20_12-50-19', '2017-03-20_13-09-42']",anteriorDiI,2.37936633498,48039.0,"['noisebursts', 'tuningCurve', 'AM', 'bandwidth', 'bandwidth', 'noiseAmps']",band023,2.0
57,"[None, 'band023_am_tuning_curve_20170320j.h5', 'band023_am_tuning_curve_20170320k.h5', 'band023_bandwidth_am_20170320l.h5', 'band023_bandwidth_am_20170320m.h5', 'band023_am_tuning_curve_20170320n.h5']",right_thalamus,1.0,2017-03-20,3510.0,"['2017-03-20_11-58-58', '2017-03-20_12-02-09', '2017-03-20_12-14-19', '2017-03-20_12-31-05', '2017-03-20_12-50-19', '2017-03-20_13-09-42']",anteriorDiI,,1.0,"['noisebursts', 'tuningCurve', 'AM', 'bandwidth', 'bandwidth', 'noiseAmps']",band023,4.0
58,"[None, 'band023_am_tuning_curve_20170320j.h5', 'band023_am_tuning_curve_20170320k.h5', 'band023_bandwidth_am_20170320l.h5', 'band023_bandwidth_am_20170320m.h5', 'band023_am_tuning_curve_20170320n.h5']",right_thalamus,2.0,2017-03-20,3510.0,"['2017-03-20_11-58-58', '2017-03-20_12-02-09', '2017-03-20_12-14-19', '2017-03-20_12-31-05', '2017-03-20_12-50-19', '2017-03-20_13-09-42']",anteriorDiI,2.93444000841,95181.0,"['noisebursts', 'tuningCurve', 'AM', 'bandwidth', 'bandwidth', 'noiseAmps']",band023,4.0
59,"[None, 'band023_am_tuning_curve_20170320j.h5', 'band023_am_tuning_curve_20170320k.h5', 'band023_bandwidth_am_20170320l.h5', 'band023_bandwidth_am_20170320m.h5', 'band023_am_tuning_curve_20170320n.h5']",right_thalamus,3.0,2017-03-20,3510.0,"['2017-03-20_11-58-58', '2017-03-20_12-02-09', '2017-03-20_12-14-19', '2017-03-20_12-31-05', '2017-03-20_12-50-19', '2017-03-20_13-09-42']",anteriorDiI,1.62752848175,43011.0,"['noisebursts', 'tuningCurve', 'AM', 'bandwidth', 'bandwidth', 'noiseAmps']",band023,4.0
60,"[None, 'band023_am_tuning_curve_20170320j.h5', 'band023_am_tuning_curve_20170320k.h5', 'band023_bandwidth_am_20170320l.h5', 'band023_bandwidth_am_20170320m.h5', 'band023_am_tuning_curve_20170320n.h5']",right_thalamus,4.0,2017-03-20,3510.0,"['2017-03-20_11-58-58', '2017-03-20_12-02-09', '2017-03-20_12-14-19', '2017-03-20_12-31-05', '2017-03-20_12-50-19', '2017-03-20_13-09-42']",anteriorDiI,3.6378523804,17099.0,"['noisebursts', 'tuningCurve', 'AM', 'bandwidth', 'bandwidth', 'noiseAmps']",band023,4.0
61,"[None, 'band023_am_tuning_curve_20170320j.h5', 'band023_am_tuning_curve_20170320k.h5', 'band023_bandwidth_am_20170320l.h5', 'band023_bandwidth_am_20170320m.h5', 'band023_am_tuning_curve_20170320n.h5']",right_thalamus,5.0,2017-03-20,3510.0,"['2017-03-20_11-58-58', '2017-03-20_12-02-09', '2017-03-20_12-14-19', '2017-03-20_12-31-05', '2017-03-20_12-50-19', '2017-03-20_13-09-42']",anteriorDiI,0.416666666667,18961.0,"['noisebursts', 'tuningCurve', 'AM', 'bandwidth', 'bandwidth', 'noiseAmps']",band023,4.0
62,"[None, 'band023_am_tuning_curve_20170320j.h5', 'band023_am_tuning_curve_20170320k.h5', 'band023_bandwidth_am_20170320l.h5', 'band023_bandwidth_am_20170320m.h5', 'band023_am_tuning_curve_20170320n.h5']",right_thalamus,6.0,2017-03-20,3510.0,"['2017-03-20_11-58-58', '2017-03-20_12-02-09', '2017-03-20_12-14-19', '2017-03-20_12-31-05', '2017-03-20_12-50-19', '2017-03-20_13-09-42']",anteriorDiI,1.87901682775,20384.0,"['noisebursts', 'tuningCurve', 'AM', 'bandwidth', 'bandwidth', 'noiseAmps']",band023,4.0
63,"[None, 'band023_am_tuning_curve_20170320j.h5', 'band023_am_tuning_curve_20170320k.h5', 'band023_bandwidth_am_20170320l.h5', 'band023_bandwidth_am_20170320m.h5', 'band023_am_tuning_curve_20170320n.h5']",right_thalamus,1.0,2017-03-20,3510.0,"['2017-03-20_11-58-58', '2017-03-20_12-02-09', '2017-03-20_12-14-19', '2017-03-20_12-31-05', '2017-03-20_12-50-19', '2017-03-20_13-09-42']",anteriorDiI,0.0,2.0,"['noisebursts', 'tuningCurve', 'AM', 'bandwidth', 'bandwidth', 'noiseAmps']",band023,8.0
64,"[None, 'band023_am_tuning_curve_20170320j.h5', 'band023_am_tuning_curve_20170320k.h5', 'band023_bandwidth_am_20170320l.h5', 'band023_bandwidth_am_20170320m.h5', 'band023_am_tuning_curve_20170320n.h5']",right_thalamus,2.0,2017-03-20,3510.0,"['2017-03-20_11-58-58', '2017-03-20_12-02-09', '2017-03-20_12-14-19', '2017-03-20_12-31-05', '2017-03-20_12-50-19', '2017-03-20_13-09-42']",anteriorDiI,0.0,37.0,"['noisebursts', 'tuningCurve', 'AM', 'bandwidth', 'bandwidth', 'noiseAmps']",band023,8.0
65,"[None, 'band023_am_tuning_curve_20170320j.h5', 'band023_am_tuning_curve_20170320k.h5', 'band023_bandwidth_am_20170320l.h5', 'band023_bandwidth_am_20170320m.h5', 'band023_am_tuning_curve_20170320n.h5']",right_thalamus,3.0,2017-03-20,3510.0,"['2017-03-20_11-58-58', '2017-03-20_12-02-09', '2017-03-20_12-14-19', '2017-03-20_12-31-05', '2017-03-20_12-50-19', '2017-03-20_13-09-42']",anteriorDiI,0.408163265306,246.0,"['noisebursts', 'tuningCurve', 'AM', 'bandwidth', 'bandwidth', 'noiseAmps']",band023,8.0
66,"[None, 'band023_am_tuning_curve_20170320o.h5', 'band023_am_tuning_curve_20170320p.h5', 'band023_bandwidth_am_20170320q.h5', 'band023_bandwidth_am_20170320r.h5', 'band023_am_tuning_curve_20170320s.h5', 'band023_bandwidth_am_20170320t.h5']",right_thalamus,1.0,2017-03-20,3605.0,"['2017-03-20_13-17-02', '2017-03-20_13-20-28', '2017-03-20_13-31-05', '2017-03-20_13-39-03', '2017-03-20_14-01-34', '2017-03-20_14-26-10', '2017-03-20_14-31-29']",anteriorDiI,0.0,58.0,"['noisebursts', 'tuningCurve', 'AM', 'bandwidth', 'bandwidth', 'noiseAmps', 'bandwidth']",band023,1.0
67,"[None, 'band023_am_tuning_curve_20170320o.h5', 'band023_am_tuning_curve_20170320p.h5', 'band023_bandwidth_am_20170320q.h5', 'band023_bandwidth_am_20170320r.h5', 'band023_am_tuning_curve_20170320s.h5', 'band023_bandwidth_am_20170320t.h5']",right_thalamus,2.0,2017-03-20,3605.0,"['2017-03-20_13-17-02', '2017-03-20_13-20-28', '2017-03-20_13-31-05', '2017-03-20_13-39-03', '2017-03-20_14-01-34', '2017-03-20_14-26-10', '2017-03-20_14-31-29']",anteriorDiI,5.14022060414,138711.0,"['noisebursts', 'tuningCurve', 'AM', 'bandwidth', 'bandwidth', 'noiseAmps', 'bandwidth']",band023,1.0
68,"[None, 'band023_am_tuning_curve_20170320o.h5', 'band023_am_tuning_curve_20170320p.h5', 'band023_bandwidth_am_20170320q.h5', 'band023_bandwidth_am_20170320r.h5', 'band023_am_tuning_curve_20170320s.h5', 'band023_bandwidth_am_20170320t.h5']",right_thalamus,3.0,2017-03-20,3605.0,"['2017-03-20_13-17-02', '2017-03-20_13-20-28', '2017-03-20_13-31-05', '2017-03-20_13-39-03', '2017-03-20_14-01-34', '2017-03-20_14-26-10', '2017-03-20_14-31-29']",anteriorDiI,1.44518146738,79299.0,"['noisebursts', 'tuningCurve', 'AM', 'bandwidth', 'bandwidth', 'noiseAmps', 'bandwidth']",band023,1.0
69,"[None, 'band023_am_tuning_curve_20170320o.h5', 'band023_am_tuning_curve_20170320p.h5', 'band023_bandwidth_am_20170320q.h5', 'band023_bandwidth_am_20170320r.h5', 'band023_am_tuning_curve_20170320s.h5', 'band023_bandwidth_am_20170320t.h5']",right_thalamus,4.0,2017-03-20,3605.0,"['2017-03-20_13-17-02', '2017-03-20_13-20-28', '2017-03-20_13-31-05', '2017-03-20_13-39-03', '2017-03-20_14-01-34', '2017-03-20_14-26-10', '2017-03-20_14-31-29']",anteriorDiI,5.82999323304,38423.0,"['noisebursts', 'tuningCurve', 'AM', 'bandwidth', 'bandwidth', 'noiseAmps', 'bandwidth']",band023,1.0
70,"[None, 'band023_am_tuning_curve_20170320o.h5', 'band023_am_tuning_curve_20170320p.h5', 'band023_bandwidth_am_20170320q.h5', 'band023_bandwidth_am_20170320r.h5', 'band023_am_tuning_curve_20170320s.h5', 'band023_bandwidth_am_20170320t.h5']",right_thalamus,5.0,2017-03-20,3605.0,"['2017-03-20_13-17-02', '2017-03-20_13-20-28', '2017-03-20_13-31-05', '2017-03-20_13-39-03', '2017-03-20_14-01-34', '2017-03-20_14-26-10', '2017-03-20_14-31-29']",anteriorDiI,1.02186215039,49127.0,"['noisebursts', 'tuningCurve', 'AM', 'bandwidth', 'bandwidth', 'noiseAmps', 'bandwidth']",band023,1.0
71,"[None, 'band023_am_tuning_curve_20170320o.h5', 'band023_am_tuning_curve_20170320p.h5', 'band023_bandwidth_am_20170320q.h5', 'band023_bandwidth_am_20170320r.h5', 'band023_am_tuning_curve_20170320s.h5', 'band023_bandwidth_am_20170320t.h5']",right_thalamus,1.0,2017-03-20,3605.0,"['2017-03-20_13-17-02', '2017-03-20_13-20-28', '2017-03-20_13-31-05', '2017-03-20_13-39-03', '2017-03-20_14-01-34', '2017-03-20_14-26-10', '2017-03-20_14-31-29']",anteriorDiI,0.0,235.0,"['noisebursts', 'tuningCurve', 'AM', 'bandwidth', 'bandwidth', 'noiseAmps', 'bandwidth']",band023,2.0
72,"[None, 'band023_am_tuning_curve_20170320o.h5', 'band023_am_tuning_curve_20170320p.h5', 'band023_bandwidth_am_20170320q.h5', 'band023_bandwidth_am_20170320r.h5', 'band023_am_tuning_curve_20170320s.h5', 'band023_bandwidth_am_20170320t.h5']",right_thalamus,2.0,2017-03-20,3605.0,"['2017-03-20_13-17-02', '2017-03-20_13-20-28', '2017-03-20_13-31-05', '2017-03-20_13-39-03', '2017-03-20_14-01-34', '2017-03-20_14-26-10', '2017-03-20_14-31-29']",anteriorDiI,1.19651921682,41371.0,"['noisebursts', 'tuningCurve', 'AM', 'bandwidth', 'bandwidth', 'noiseAmps', 'bandwidth']",band023,2.0
73,"[None, 'band023_am_tuning_curve_20170320o.h5', 'band023_am_tuning_curve_20170320p.h5', 'band023_bandwidth_am_20170320q.h5', 'band023_bandwidth_am_20170320r.h5', 'band023_am_tuning_curve_20170320s.h5', 'band023_bandwidth_am_20170320t.h5']",right_thalamus,3.0,2017-03-20,3605.0,"['2017-03-20_13-17-02', '2017-03-20_13-20-28', '2017-03-20_13-31-05', '2017-03-20_13-39-03', '2017-03-20_14-01-34', '2017-03-20_14-26-10', '2017-03-20_14-31-29']",anteriorDiI,8.48812285286,170286.0,"['noisebursts', 'tuningCurve', 'AM', 'bandwidth', 'bandwidth', 'noiseAmps', 'bandwidth']",band023,2.0
74,"[None, 'band023_am_tuning_curve_20170320o.h5', 'band023_am_tuning_curve_20170320p.h5', 'band023_bandwidth_am_20170320q.h5', 'band023_bandwidth_am_20170320r.h5', 'band023_am_tuning_curve_20170320s.h5', 'band023_bandwidth_am_20170320t.h5']",right_thalamus,4.0,2017-03-20,3605.0,"['2017-03-20_13-17-02', '2017-03-20_13-20-28', '2017-03-20_13-31-05', '2017-03-20_13-39-03', '2017-03-20_14-01-34', '2017-03-20_14-26-10', '2017-03-20_14-31-29']",anteriorDiI,3.1465892598,86126.0,"['noisebursts', 'tuningCurve', 'AM', 'bandwidth', 'bandwidth', 'noiseAmps', 'bandwidth']",band023,2.0
75,"[None, 'band023_am_tuning_curve_20170320o.h5', 'band023_am_tuning_curve_20170320p.h5', 'band023_bandwidth_am_20170320q.h5', 'band023_bandwidth_am_20170320r.h5', 'band023_am_tuning_curve_20170320s.h5', 'band023_bandwidth_am_20170320t.h5']",right_thalamus,5.0,2017-03-20,3605.0,"['2017-03-20_13-17-02', '2017-03-20_13-20-28', '2017-03-20_13-31-05', '2017-03-20_13-39-03', '2017-03-20_14-01-34', '2017-03-20_14-26-10', '2017-03-20_14-31-29']",anteriorDiI,10.8259248638,55793.0,"['noisebursts', 'tuningCurve', 'AM', 'bandwidth', 'bandwidth', 'noiseAmps', 'bandwidth']",band023,2.0
76,"[None, 'band023_am_tuning_curve_20170320o.h5', 'band023_am_tuning_curve_20170320p.h5', 'band023_bandwidth_am_20170320q.h5', 'band023_bandwidth_am_20170320r.h5', 'band023_am_tuning_curve_20170320s.h5', 'band023_bandwidth_am_20170320t.h5']",right_thalamus,6.0,2017-03-20,3605.0,"['2017-03-20_13-17-02', '2017-03-20_13-20-28', '2017-03-20_13-31-05', '2017-03-20_13-39-03', '2017-03-20_14-01-34', '2017-03-20_14-26-10', '2017-03-20_14-31-29']",anteriorDiI,1.91516363497,26004.0,"['noisebursts', 'tuningCurve', 'AM', 'bandwidth', 'bandwidth', 'noiseAmps', 'bandwidth']",band023,2.0
77,"[None, 'band023_am_tuning_curve_20170320o.h5', 'band023_am_tuning_curve_20170320p.h5', 'band023_bandwidth_am_20170320q.h5', 'band023_bandwidth_am_20170320r.h5', 'band023_am_tuning_curve_20170320s.h5', 'band023_bandwidth_am_20170320t.h5']",right_thalamus,1.0,2017-03-20,3605.0,"['2017-03-20_13-17-02', '2017-03-20_13-20-28', '2017-03-20_13-31-05', '2017-03-20_13-39-03', '2017-03-20_14-01-34', '2017-03-20_14-26-10', '2017-03-20_14-31-29']",anteriorDiI,0.0,7.0,"['noisebursts', 'tuningCurve', 'AM', 'bandwidth', 'bandwidth', 'noiseAmps', 'bandwidth']",band023,3.0
78,"[None, 'band023_am_tuning_curve_20170320o.h5', 'band023_am_tuning_curve_20170320p.h5', 'band023_bandwidth_am_20170320q.h5', 'band023_bandwidth_am_20170320r.h5', 'band023_am_tuning_curve_20170320s.h5', 'band023_bandwidth_am_20170320t.h5']",right_thalamus,2.0,2017-03-20,3605.0,"['2017-03-20_13-17-02', '2017-03-20_13-20-28', '2017-03-20_13-31-05', '2017-03-20_13-39-03', '2017-03-20_14-01-34', '2017-03-20_14-26-10', '2017-03-20_14-31-29']",anteriorDiI,1.06206014075,7816.0,"['noisebursts', 'tuningCurve', 'AM', 'bandwidth', 'bandwidth', 'noiseAmps', 'bandwidth']",band023,3.0
79,"[None, 'band023_am_tuning_curve_20170320o.h5', 'band023_am_tuning_curve_20170320p.h5', 'band023_bandwidth_am_20170320q.h5', 'band023_bandwidth_am_20170320r.h5', 'band023_am_tuning_curve_20170320s.h5', 'band023_bandwidth_am_20170320t.h5']",right_thalamus,3.0,2017-03-20,3605.0,"['2017-03-20_13-17-02', '2017-03-20_13-20-28', '2017-03-20_13-31-05', '2017-03-20_13-39-03', '2017-03-20_14-01-34', '2017-03-20_14-26-10', '2017-03-20_14-31-29']",anteriorDiI,1.40444444444,5626.0,"['noisebursts', 'tuningCurve', 'AM', 'bandwidth', 'bandwidth', 'noiseAmps', 'bandwidth']",band023,3.0
80,"[None, 'band023_am_tuning_curve_20170320o.h5', 'band023_am_tuning_curve_20170320p.h5', 'band023_bandwidth_am_20170320q.h5', 'band023_bandwidth_am_20170320r.h5', 'band023_am_tuning_curve_20170320s.h5', 'band023_bandwidth_am_20170320t.h5']",right_thalamus,4.0,2017-03-20,3605.0,"['2017-03-20_13-17-02', '2017-03-20_13-20-28', '2017-03-20_13-31-05', '2017-03-20_13-39-03', '2017-03-20_14-01-34', '2017-03-20_14-26-10', '2017-03-20_14-31-29']",anteriorDiI,2.76751571716,61717.0,"['noisebursts', 'tuningCurve', 'AM', 'bandwidth', 'bandwidth', 'noiseAmps', 'bandwidth']",band023,3.0
81,"[None, 'band023_am_tuning_curve_20170320o.h5', 'band023_am_tuning_curve_20170320p.h5', 'band023_bandwidth_am_20170320q.h5', 'band023_bandwidth_am_20170320r.h5', 'band023_am_tuning_curve_20170320s.h5', 'band023_bandwidth_am_20170320t.h5']",right_thalamus,5.0,2017-03-20,3605.0,"['2017-03-20_13-17-02', '2017-03-20_13-20-28', '2017-03-20_13-31-05', '2017-03-20_13-39-03', '2017-03-20_14-01-34', '2017-03-20_14-26-10', '2017-03-20_14-31-29']",anteriorDiI,0.997590091352,17844.0,"['noisebursts', 'tuningCurve', 'AM', 'bandwidth', 'bandwidth', 'noiseAmps', 'bandwidth']",band023,3.0
82,"[None, 'band023_am_tuning_curve_20170320o.h5', 'band023_am_tuning_curve_20170320p.h5', 'band023_bandwidth_am_20170320q.h5', 'band023_bandwidth_am_20170320r.h5', 'band023_am_tuning_curve_20170320s.h5', 'band023_bandwidth_am_20170320t.h5']",right_thalamus,6.0,2017-03-20,3605.0,"['2017-03-20_13-17-02', '2017-03-20_13-20-28', '2017-03-20_13-31-05', '2017-03-20_13-39-03', '2017-03-20_14-01-34', '2017-03-20_14-26-10', '2017-03-20_14-31-29']",anteriorDiI,1.3769363167,10459.0,"['noisebursts', 'tuningCurve', 'AM', 'bandwidth', 'bandwidth', 'noiseAmps', 'bandwidth']",band023,3.0
83,"[None, 'band023_am_tuning_curve_20170320o.h5', 'band023_am_tuning_curve_20170320p.h5', 'band023_bandwidth_am_20170320q.h5', 'band023_bandwidth_am_20170320r.h5', 'band023_am_tuning_curve_20170320s.h5', 'band023_bandwidth_am_20170320t.h5']",right_thalamus,1.0,2017-03-20,3605.0,"['2017-03-20_13-17-02', '2017-03-20_13-20-28', '2017-03-20_13-31-05', '2017-03-20_13-39-03', '2017-03-20_14-01-34', '2017-03-20_14-26-10', '2017-03-20_14-31-29']",anteriorDiI,1.33333333333,226.0,"['noisebursts', 'tuningCurve', 'AM', 'bandwidth', 'bandwidth', 'noiseAmps', 'bandwidth']",band023,4.0
84,"[None, 'band023_am_tuning_curve_20170320o.h5', 'band023_am_tuning_curve_20170320p.h5', 'band023_bandwidth_am_20170320q.h5', 'band023_bandwidth_am_20170320r.h5', 'band023_am_tuning_curve_20170320s.h5', 'band023_bandwidth_am_20170320t.h5']",right_thalamus,2.0,2017-03-20,3605.0,"['2017-03-20_13-17-02', '2017-03-20_13-20-28', '2017-03-20_13-31-05', '2017-03-20_13-39-03', '2017-03-20_14-01-34', '2017-03-20_14-26-10', '2017-03-20_14-31-29']",anteriorDiI,1.31293664177,24907.0,"['noisebursts', 'tuningCurve', 'AM', 'bandwidth', 'bandwidth', 'noiseAmps', 'bandwidth']",band023,4.0
85,"[None, 'band023_am_tuning_curve_20170320o.h5', 'band023_am_tuning_curve_20170320p.h5', 'band023_bandwidth_am_20170320q.h5', 'band023_bandwidth_am_20170320r.h5', 'band023_am_tuning_curve_20170320s.h5', 'band023_bandwidth_am_20170320t.h5']",right_thalamus,3.0,2017-03-20,3605.0,"['2017-03-20_13-17-02', '2017-03-20_13-20-28', '2017-03-20_13-31-05', '2017-03-20_13-39-03', '2017-03-20_14-01-34', '2017-03-20_14-26-10', '2017-03-20_14-31-29']",anteriorDiI,1.40208050656,6634.0,"['noisebursts', 'tuningCurve', 'AM', 'bandwidth', 'bandwidth', 'noiseAmps', 'bandwidth']",band023,4.0
86,"[None, 'band023_am_tuning_curve_20170320o.h5', 'band023_am_tuning_curve_20170320p.h5', 'band023_bandwidth_am_20170320q.h5', 'band023_bandwidth_am_20170320r.h5', 'band023_am_tuning_curve_20170320s.h5', 'band023_bandwidth_am_20170320t.h5']",right_thalamus,4.0,2017-03-20,3605.0,"['2017-03-20_13-17-02', '2017-03-20_13-20-28', '2017-03-20_13-31-05', '2017-03-20_13-39-03', '2017-03-20_14-01-34', '2017-03-20_14-26-10', '2017-03-20_14-31-29']",anteriorDiI,3.25604094453,79914.0,"['noisebursts', 'tuningCurve', 'AM', 'bandwidth', 'bandwidth', 'noiseAmps', 'bandwidth']",band023,4.0
87,"[None, 'band023_am_tuning_curve_20170320o.h5', 'band023_am_tuning_curve_20170320p.h5', 'band023_bandwidth_am_20170320q.h5', 'band023_bandwidth_am_20170320r.h5', 'band023_am_tuning_curve_20170320s.h5', 'band023_bandwidth_am_20170320t.h5']",right_thalamus,5.0,2017-03-20,3605.0,"['2017-03-20_13-17-02', '2017-03-20_13-20-28', '2017-03-20_13-31-05', '2017-03-20_13-39-03', '2017-03-20_14-01-34', '2017-03-20_14-26-10', '2017-03-20_14-31-29']",anteriorDiI,7.57047369951,27529.0,"['noisebursts', 'tuningCurve', 'AM', 'bandwidth', 'bandwidth', 'noiseAmps', 'bandwidth']",band023,4.0
88,"[None, 'band023_am_tuning_curve_20170320o.h5', 'band023_am_tuning_curve_20170320p.h5', 'band023_bandwidth_am_20170320q.h5', 'band023_bandwidth_am_20170320r.h5', 'band023_am_tuning_curve_20170320s.h5', 'band023_bandwidth_am_20170320t.h5']",right_thalamus,6.0,2017-03-20,3605.0,"['2017-03-20_13-17-02', '2017-03-20_13-20-28', '2017-03-20_13-31-05', '2017-03-20_13-39-03', '2017-03-20_14-01-34', '2017-03-20_14-26-10', '2017-03-20_14-31-29']",anteriorDiI,4.56269404459,113377.0,"['noisebursts', 'tuningCurve', 'AM', 'bandwidth', 'bandwidth', 'noiseAmps', 'bandwidth']",band023,4.0
